what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113927278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113937478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1343113941133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1343113941461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343113942523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113945554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113953707
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343113959893
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343113960159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113964126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113965532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343113970937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113974327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343113979919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343113992774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1343113996648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114010457
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343114016393
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343114016611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114021313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114029748
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343114031513
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343114034465
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1343114037480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114039651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114043947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114044306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114045275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114093152
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343114095885
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343114096135
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343114096260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114103227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114105086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114112912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114128844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114131500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114132578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114132796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114146886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114157586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114218303
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343114221943
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1343114222349
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1343114226941
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1343114227207
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1343114227410
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1343114228003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1343114232971
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343114236595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114244202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114245233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114245295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114246295
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1343114246311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114254902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343114254918
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1343114257386
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1343114257479
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1343114269741
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1343114269741
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343114269773
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1343114269882
