what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119019973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119020363
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1343119022217
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1343119022264
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.debug",1343119023978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119032550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119039267
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1343119039376
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1343119051703
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1343119053402
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1343119055163
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1343119059916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119065698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119065698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119067599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119902800
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1343119906032
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1343119907125
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1343119907188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119913700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119913700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119913825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343119926334
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1343119929630
